date,site_id,region,utility_provider,rate_class,total_kwh,peak_kw,demand_charge,energy_charge,total_cost
2024-04-20,DC_WA_04,West,Puget Sound Energy,Primary General,133481.59,6215.18,95142.75,10527.45,105670.2
2024-04-21,DC_WA_04,West,Puget Sound Energy,Primary General,126734.59,6098.03,119698.67,13659.77,133358.43
2024-04-22,DC_WA_04,West,Puget Sound Energy,Primary General,130874.58,6045.42,91514.07,9024.42,100538.49
2024-04-23,DC_WA_04,West,Puget Sound Energy,Primary General,138768.34,6523.5,83953.9,13623.69,97577.6
2024-04-24,DC_WA_04,West,Puget Sound Energy,Primary General,139193.37,6822.35,100566.41,13746.98,114313.39
2024-04-25,DC_WA_04,West,Puget Sound Energy,Primary General,134475.24,6378.63,124412.01,9050.32,133462.33
2024-04-26,DC_WA_04,West,Puget Sound Energy,Primary General,138299.03,7361.51,135938.65,12622.78,148561.43
2024-04-27,DC_WA_04,West,Puget Sound Energy,Primary General,127005.76,6175.43,105508.25,9612.45,115120.7
2024-04-28,DC_WA_04,West,Puget Sound Energy,Primary General,130782.25,6156.04,113979.47,11747.3,125726.77
2024-04-29,DC_WA_04,West,Puget Sound Energy,Primary General,131094.43,6152.99,85525.77,9154.9,94680.67
2024-04-30,DC_WA_04,West,Puget Sound Energy,Primary General,129965.7,6652.94,116883.08,11703.06,128586.13
2024-05-01,DC_WA_04,West,Puget Sound Energy,Primary General,130754.57,6890.76,108545.55,9179.54,117725.09
2024-05-02,DC_WA_04,West,Puget Sound Energy,Primary General,136520.71,6462.16,123229.99,8941.17,132171.16
2024-05-03,DC_WA_04,West,Puget Sound Energy,Primary General,130402.99,6719.96,117736.21,7989.46,125725.67
2024-05-04,DC_WA_04,West,Puget Sound Energy,Primary General,129996.96,6018.58,83817.31,11763.51,95580.82
2024-05-05,DC_WA_04,West,Puget Sound Energy,Primary General,130879.27,6086.52,87547.39,8815.79,96363.18
2024-05-06,DC_WA_04,West,Puget Sound Energy,Primary General,126891.6,6779.0,107588.71,7651.86,115240.57
2024-05-07,DC_WA_04,West,Puget Sound Energy,Primary General,127276.15,6159.83,81885.98,13529.83,95415.82
2024-05-08,DC_WA_04,West,Puget Sound Energy,Primary General,138353.22,6578.46,107711.85,13431.1,121142.95
2024-05-09,DC_WA_04,West,Puget Sound Energy,Primary General,137208.28,6922.15,93889.72,11899.79,105789.51
2024-05-10,DC_WA_04,West,Puget Sound Energy,Primary General,127650.62,6825.57,102224.28,9751.47,111975.76
2024-05-11,DC_WA_04,West,Puget Sound Energy,Primary General,135414.81,6588.86,117963.14,14571.06,132534.2
2024-05-12,DC_WA_04,West,Puget Sound Energy,Primary General,133194.97,7082.53,99555.54,8322.06,107877.6
2024-05-13,DC_WA_04,West,Puget Sound Energy,Primary General,131370.26,6269.62,121340.16,12768.57,134108.73
2024-05-14,DC_WA_04,West,Puget Sound Energy,Primary General,130745.44,6365.27,99036.06,14130.65,113166.71
2024-05-15,DC_WA_04,West,Puget Sound Energy,Primary General,131521.36,6413.47,106153.55,13872.53,120026.08
2024-05-16,DC_WA_04,West,Puget Sound Energy,Primary General,135028.25,7102.27,109868.93,10409.66,120278.59
2024-05-17,DC_WA_04,West,Puget Sound Energy,Primary General,136070.93,6648.49,129831.28,13565.83,143397.11
2024-05-18,DC_WA_04,West,Puget Sound Energy,Primary General,133015.51,6918.61,129795.33,13335.45,143130.78
2024-05-19,DC_WA_04,West,Puget Sound Energy,Primary General,129923.63,6010.34,104520.04,10406.08,114926.12
2024-05-20,DC_WA_04,West,Puget Sound Energy,Primary General,130552.62,6798.49,116104.26,10163.41,126267.66
2024-05-21,DC_WA_04,West,Puget Sound Energy,Primary General,126992.79,6613.54,90159.19,11084.54,101243.73
2024-05-22,DC_WA_04,West,Puget Sound Energy,Primary General,128275.37,6679.52,91698.15,10791.81,102489.97
2024-05-23,DC_WA_04,West,Puget Sound Energy,Primary General,137012.73,7096.26,109401.91,14777.75,124179.66
2024-05-24,DC_WA_04,West,Puget Sound Energy,Primary General,130463.22,6955.82,122827.39,11252.77,134080.17
2024-05-25,DC_WA_04,West,Puget Sound Energy,Primary General,127440.49,6315.45,86192.22,8433.06,94625.28
2024-05-26,DC_WA_04,West,Puget Sound Energy,Primary General,124050.93,5726.26,79817.34,13504.7,93322.04
2024-05-27,DC_WA_04,West,Puget Sound Energy,Primary General,132583.02,7003.81,92626.46,11605.39,104231.85
2024-05-28,DC_WA_04,West,Puget Sound Energy,Primary General,133309.18,6776.83,123053.48,12872.67,135926.15
2024-05-29,DC_WA_04,West,Puget Sound Energy,Primary General,136407.92,6904.02,118664.3,10514.6,129178.9
2024-05-30,DC_WA_04,West,Puget Sound Energy,Primary General,124481.96,6636.34,97041.46,8211.96,105253.42
2024-05-31,DC_WA_04,West,Puget Sound Energy,Primary General,134077.32,6812.59,107553.73,10683.52,118237.25
2024-06-01,DC_WA_04,West,Puget Sound Energy,Primary General,134452.28,6543.35,83133.74,13913.46,97047.2
2024-06-02,DC_WA_04,West,Puget Sound Energy,Primary General,133312.32,7051.72,108898.09,9210.67,118108.76
2024-06-03,DC_WA_04,West,Puget Sound Energy,Primary General,125257.96,6478.55,110670.48,10868.31,121538.78
2024-06-04,DC_WA_04,West,Puget Sound Energy,Primary General,125532.85,5975.1,87096.26,7792.44,94888.69
2024-06-05,DC_WA_04,West,Puget Sound Energy,Primary General,130102.43,6893.19,106728.44,12144.59,118873.03
2024-06-06,DC_WA_04,West,Puget Sound Energy,Primary General,135049.69,6999.23,113532.37,14383.91,127916.28
2024-06-07,DC_WA_04,West,Puget Sound Energy,Primary General,125948.13,5828.07,75592.51,12129.34,87721.85
2024-06-08,DC_WA_04,West,Puget Sound Energy,Primary General,126379.54,6353.17,106762.96,11149.31,117912.27
2024-06-09,DC_WA_04,West,Puget Sound Energy,Primary General,124485.06,6099.5,120517.19,11310.68,131827.87
2024-06-10,DC_WA_04,West,Puget Sound Energy,Primary General,131570.84,7041.89,117837.21,12908.49,130745.7
2024-06-11,DC_WA_04,West,Puget Sound Energy,Primary General,124542.97,6400.14,107648.85,11354.46,119003.31
2024-06-12,DC_WA_04,West,Puget Sound Energy,Primary General,128225.93,6441.92,104065.97,9837.77,113903.73
2024-06-13,DC_WA_04,West,Puget Sound Energy,Primary General,124334.54,6532.92,82835.72,8615.0,91450.72
2024-06-14,DC_WA_04,West,Puget Sound Energy,Primary General,127249.69,6530.36,92822.69,10419.95,103242.64
2024-06-15,DC_WA_04,West,Puget Sound Energy,Primary General,128662.98,6269.11,121502.55,13721.06,135223.61
2024-06-16,DC_WA_04,West,Puget Sound Energy,Primary General,127800.69,6206.73,76303.7,12378.34,88682.04
2024-06-17,DC_WA_04,West,Puget Sound Energy,Primary General,127298.82,6191.31,74890.22,13497.09,88387.31
2024-06-18,DC_WA_04,West,Puget Sound Energy,Primary General,128143.43,6664.17,84523.13,10796.2,95319.32
2024-06-19,DC_WA_04,West,Puget Sound Energy,Primary General,133333.91,6686.71,92897.61,12094.63,104992.24
2024-06-20,DC_WA_04,West,Puget Sound Energy,Primary General,126956.23,6272.85,80601.67,8092.8,88694.47
2024-06-21,DC_WA_04,West,Puget Sound Energy,Primary General,131299.02,6280.27,100731.13,9157.83,109888.96
2024-06-22,DC_WA_04,West,Puget Sound Energy,Primary General,130267.8,6037.85,78212.46,11573.04,89785.5
2024-06-23,DC_WA_04,West,Puget Sound Energy,Primary General,120830.39,5591.17,72370.86,12289.44,84660.3
2024-06-24,DC_WA_04,West,Puget Sound Energy,Primary General,120791.99,5977.09,84272.58,12344.9,96617.48
2024-06-25,DC_WA_04,West,Puget Sound Energy,Primary General,125402.32,5789.33,96223.84,10339.91,106563.75
2024-06-26,DC_WA_04,West,Puget Sound Energy,Primary General,127130.15,6178.98,79418.33,9633.5,89051.83
2024-06-27,DC_WA_04,West,Puget Sound Energy,Primary General,124398.44,5804.74,114528.59,12232.07,126760.66
2024-06-28,DC_WA_04,West,Puget Sound Energy,Primary General,131839.35,6993.06,123126.23,11870.76,134997.0
2024-06-29,DC_WA_04,West,Puget Sound Energy,Primary General,123060.85,6287.15,99689.9,10187.28,109877.18
2024-06-30,DC_WA_04,West,Puget Sound Energy,Primary General,128841.62,6207.93,120416.07,9779.33,130195.4
2024-07-01,DC_WA_04,West,Puget Sound Energy,Primary General,119878.35,5979.57,100952.44,12663.95,113616.4
2024-07-02,DC_WA_04,West,Puget Sound Energy,Primary General,125868.02,6030.91,113479.9,9712.45,123192.35
2024-07-03,DC_WA_04,West,Puget Sound Energy,Primary General,125868.78,6308.9,76515.79,8178.83,84694.61
2024-07-04,DC_WA_04,West,Puget Sound Energy,Primary General,130763.58,6404.13,80933.62,11789.73,92723.35
2024-07-05,DC_WA_04,West,Puget Sound Energy,Primary General,127095.59,6812.92,88628.8,11283.96,99912.76
2024-07-06,DC_WA_04,West,Puget Sound Energy,Primary General,125670.08,6562.44,124940.27,10093.92,135034.2
2024-07-07,DC_WA_04,West,Puget Sound Energy,Primary General,126343.84,6737.55,87927.04,11519.43,99446.47
2024-07-08,DC_WA_04,West,Puget Sound Energy,Primary General,121968.3,5795.32,104797.91,12860.5,117658.41
2024-07-09,DC_WA_04,West,Puget Sound Energy,Primary General,126366.88,6108.75,110272.76,8744.87,119017.64
2024-07-10,DC_WA_04,West,Puget Sound Energy,Primary General,123698.22,5902.25,72731.48,11235.65,83967.12
2024-07-11,DC_WA_04,West,Puget Sound Energy,Primary General,121708.32,6053.53,120327.35,8202.89,128530.24
2024-07-12,DC_WA_04,West,Puget Sound Energy,Primary General,120105.98,5635.33,102295.18,8428.65,110723.83
2024-07-13,DC_WA_04,West,Puget Sound Energy,Primary General,122627.92,6198.24,76086.24,7486.49,83572.74
2024-07-14,DC_WA_04,West,Puget Sound Energy,Primary General,122724.13,6460.05,82001.63,12795.46,94797.09
2024-07-15,DC_WA_04,West,Puget Sound Energy,Primary General,123710.37,6611.53,123215.86,9822.43,133038.3
2024-07-16,DC_WA_04,West,Puget Sound Energy,Primary General,118574.72,6358.96,124194.76,11569.47,135764.24
2024-07-17,DC_WA_04,West,Puget Sound Energy,Primary General,125100.98,6112.65,86827.3,13374.43,100201.73
2024-07-18,DC_WA_04,West,Puget Sound Energy,Primary General,120716.67,6237.84,121233.86,11862.32,133096.18
2024-07-19,DC_WA_04,West,Puget Sound Energy,Primary General,119005.63,6245.81,78137.31,11534.89,89672.21
2024-07-20,DC_WA_04,West,Puget Sound Energy,Primary General,121093.56,5835.46,115913.17,9109.21,125022.38
2024-07-21,DC_WA_04,West,Puget Sound Energy,Primary General,124071.66,6428.64,96542.91,13502.83,110045.73
2024-07-22,DC_WA_04,West,Puget Sound Energy,Primary General,125864.36,6224.55,83690.69,13024.03,96714.71
2024-07-23,DC_WA_04,West,Puget Sound Energy,Primary General,127492.28,6075.83,109665.87,9729.07,119394.93
2024-07-24,DC_WA_04,West,Puget Sound Energy,Primary General,120588.11,6138.15,110111.97,9915.8,120027.77
2024-07-25,DC_WA_04,West,Puget Sound Energy,Primary General,118430.96,5485.78,86644.98,8881.9,95526.88
2024-07-26,DC_WA_04,West,Puget Sound Energy,Primary General,117558.02,5735.65,71461.28,9404.54,80865.82
2024-07-27,DC_WA_04,West,Puget Sound Energy,Primary General,122464.45,6515.46,109345.46,8277.02,117622.48
2024-07-28,DC_WA_04,West,Puget Sound Energy,Primary General,123310.56,6082.64,92978.29,11721.27,104699.56
2024-07-29,DC_WA_04,West,Puget Sound Energy,Primary General,121229.22,5563.77,96201.67,11466.59,107668.25
2024-07-30,DC_WA_04,West,Puget Sound Energy,Primary General,115448.59,5645.68,86750.86,12578.31,99329.17
2024-07-31,DC_WA_04,West,Puget Sound Energy,Primary General,120923.32,6459.25,107588.9,11592.08,119180.98
2024-08-01,DC_WA_04,West,Puget Sound Energy,Primary General,124362.2,6595.72,104218.12,10302.71,114520.83
2024-08-02,DC_WA_04,West,Puget Sound Energy,Primary General,119258.84,6426.77,81400.03,11312.69,92712.72
2024-08-03,DC_WA_04,West,Puget Sound Energy,Primary General,124876.77,6223.61,102053.1,7921.89,109974.99
2024-08-04,DC_WA_04,West,Puget Sound Energy,Primary General,119377.31,6344.65,118084.92,8380.25,126465.17
2024-08-05,DC_WA_04,West,Puget Sound Energy,Primary General,120941.53,5598.19,90136.05,13133.31,103269.37
2024-08-06,DC_WA_04,West,Puget Sound Energy,Primary General,117611.17,5850.57,84477.76,12101.35,96579.12
2024-08-07,DC_WA_04,West,Puget Sound Energy,Primary General,116312.79,5456.11,99521.51,8711.01,108232.52
2024-08-08,DC_WA_04,West,Puget Sound Energy,Primary General,119540.13,5705.53,83653.58,8165.7,91819.27
2024-08-09,DC_WA_04,West,Puget Sound Energy,Primary General,125030.65,6087.98,96688.32,13679.13,110367.45
2024-08-10,DC_WA_04,West,Puget Sound Energy,Primary General,115807.33,6167.84,109031.2,9614.07,118645.27
2024-08-11,DC_WA_04,West,Puget Sound Energy,Primary General,125314.17,5795.96,102957.49,8124.71,111082.2
2024-08-12,DC_WA_04,West,Puget Sound Energy,Primary General,116815.39,5533.45,67368.49,7238.83,74607.32
2024-08-13,DC_WA_04,West,Puget Sound Energy,Primary General,122586.77,5755.89,96970.51,10222.02,107192.54
2024-08-14,DC_WA_04,West,Puget Sound Energy,Primary General,118351.17,5451.16,65872.43,11737.49,77609.91
2024-08-15,DC_WA_04,West,Puget Sound Energy,Primary General,122220.29,6511.6,106037.05,9978.31,116015.36
2024-08-16,DC_WA_04,West,Puget Sound Energy,Primary General,118725.7,5826.67,111589.29,12391.55,123980.84
2024-08-17,DC_WA_04,West,Puget Sound Energy,Primary General,116948.48,5959.57,117382.43,12436.93,129819.36
2024-08-18,DC_WA_04,West,Puget Sound Energy,Primary General,118910.74,5898.79,116034.95,8791.63,124826.58
2024-08-19,DC_WA_04,West,Puget Sound Energy,Primary General,114470.48,5799.68,82541.36,8485.41,91026.77
2024-08-20,DC_WA_04,West,Puget Sound Energy,Primary General,117492.48,6362.99,105806.0,7372.46,113178.45
2024-08-21,DC_WA_04,West,Puget Sound Energy,Primary General,113583.77,5352.18,86082.78,9311.39,95394.17
2024-08-22,DC_WA_04,West,Puget Sound Energy,Primary General,115589.29,5602.67,80822.73,7437.98,88260.71
2024-08-23,DC_WA_04,West,Puget Sound Energy,Primary General,123886.23,6653.42,110226.1,9507.51,119733.62
2024-08-24,DC_WA_04,West,Puget Sound Energy,Primary General,123129.21,5649.77,110661.75,12378.69,123040.44
2024-08-25,DC_WA_04,West,Puget Sound Energy,Primary General,113376.93,5348.98,87190.08,12248.94,99439.02
2024-08-26,DC_WA_04,West,Puget Sound Energy,Primary General,112395.21,5392.75,94606.51,9272.29,103878.8
2024-08-27,DC_WA_04,West,Puget Sound Energy,Primary General,120816.46,6539.62,106633.41,8985.79,115619.2
2024-08-28,DC_WA_04,West,Puget Sound Energy,Primary General,118389.45,5826.38,115476.91,8104.72,123581.62
2024-08-29,DC_WA_04,West,Puget Sound Energy,Primary General,122098.66,6103.24,84335.07,11008.69,95343.76
2024-08-30,DC_WA_04,West,Puget Sound Energy,Primary General,118386.89,6111.69,121758.88,10152.66,131911.54
2024-08-31,DC_WA_04,West,Puget Sound Energy,Primary General,119124.56,5828.14,77885.55,11746.59,89632.14
2024-09-01,DC_WA_04,West,Puget Sound Energy,Primary General,116398.17,5671.46,103528.2,9496.97,113025.17
2024-09-02,DC_WA_04,West,Puget Sound Energy,Primary General,117520.34,6163.96,90835.48,10438.68,101274.16
2024-09-03,DC_WA_04,West,Puget Sound Energy,Primary General,121305.66,5800.73,93020.56,8639.29,101659.85
2024-09-04,DC_WA_04,West,Puget Sound Energy,Primary General,114800.96,5270.4,84794.21,10609.32,95403.53
2024-09-05,DC_WA_04,West,Puget Sound Energy,Primary General,116931.72,6301.61,119147.48,10355.47,129502.95
2024-09-06,DC_WA_04,West,Puget Sound Energy,Primary General,113296.57,5730.17,95492.38,11714.75,107207.13
2024-09-07,DC_WA_04,West,Puget Sound Energy,Primary General,120061.35,5875.05,92022.03,7758.66,99780.69
2024-09-08,DC_WA_04,West,Puget Sound Energy,Primary General,116229.05,6166.98,121698.37,8391.71,130090.08
2024-09-09,DC_WA_04,West,Puget Sound Energy,Primary General,122821.4,5882.77,112739.99,9506.7,122246.69
2024-09-10,DC_WA_04,West,Puget Sound Energy,Primary General,122895.84,6086.87,98660.51,9346.21,108006.72
2024-09-11,DC_WA_04,West,Puget Sound Energy,Primary General,119600.73,5754.26,71429.18,11580.18,83009.36
2024-09-12,DC_WA_04,West,Puget Sound Energy,Primary General,112089.1,5498.24,79862.28,8706.37,88568.65
2024-09-13,DC_WA_04,West,Puget Sound Energy,Primary General,117260.72,5687.86,82336.1,8162.86,90498.96
2024-09-14,DC_WA_04,West,Puget Sound Energy,Primary General,122929.73,6055.43,100594.98,10109.2,110704.18
2024-09-15,DC_WA_04,West,Puget Sound Energy,Primary General,123022.4,5886.21,104350.06,11571.99,115922.06
2024-09-16,DC_WA_04,West,Puget Sound Energy,Primary General,118607.44,5523.72,69117.03,11130.55,80247.58
2024-09-17,DC_WA_04,West,Puget Sound Energy,Primary General,118477.57,6160.42,115403.0,8358.41,123761.41
2024-09-18,DC_WA_04,West,Puget Sound Energy,Primary General,111842.88,5912.59,81243.09,9284.8,90527.89
2024-09-19,DC_WA_04,West,Puget Sound Energy,Primary General,113065.08,6080.36,82648.85,7194.7,89843.55
2024-09-20,DC_WA_04,West,Puget Sound Energy,Primary General,115589.52,5895.29,76669.14,10084.04,86753.17
2024-09-21,DC_WA_04,West,Puget Sound Energy,Primary General,114923.6,5495.98,84028.94,8122.47,92151.41
2024-09-22,DC_WA_04,West,Puget Sound Energy,Primary General,119807.7,5708.29,86351.25,9385.01,95736.26
2024-09-23,DC_WA_04,West,Puget Sound Energy,Primary General,123031.33,6617.72,92206.47,12303.98,104510.45
2024-09-24,DC_WA_04,West,Puget Sound Energy,Primary General,112389.74,5448.0,87426.31,8242.63,95668.95
2024-09-25,DC_WA_04,West,Puget Sound Energy,Primary General,120758.44,6398.51,95193.22,12346.73,107539.95
2024-09-26,DC_WA_04,West,Puget Sound Energy,Primary General,119731.23,5799.81,102149.36,7548.49,109697.85
2024-09-27,DC_WA_04,West,Puget Sound Energy,Primary General,111806.92,5505.73,96609.14,8549.76,105158.9
2024-09-28,DC_WA_04,West,Puget Sound Energy,Primary General,120744.35,5840.1,83813.18,12144.63,95957.81
2024-09-29,DC_WA_04,West,Puget Sound Energy,Primary General,117028.38,6072.82,120842.64,11076.27,131918.91
2024-09-30,DC_WA_04,West,Puget Sound Energy,Primary General,114475.57,5878.62,113579.64,10358.22,123937.86
2024-10-01,DC_WA_04,West,Puget Sound Energy,Primary General,113718.55,5924.55,84112.71,10054.25,94166.95
2024-10-02,DC_WA_04,West,Puget Sound Energy,Primary General,117522.77,5713.35,109193.51,10455.49,119649.0
2024-10-03,DC_WA_04,West,Puget Sound Energy,Primary General,118703.46,6065.47,75268.41,10201.07,85469.48
2024-10-04,DC_WA_04,West,Puget Sound Energy,Primary General,114801.79,5732.44,77124.84,8668.89,85793.72
2024-10-05,DC_WA_04,West,Puget Sound Energy,Primary General,118071.8,5729.25,90017.26,8608.07,98625.33
2024-10-06,DC_WA_04,West,Puget Sound Energy,Primary General,113766.33,6093.84,107623.13,11761.74,119384.88
2024-10-07,DC_WA_04,West,Puget Sound Energy,Primary General,113521.57,5937.06,107710.87,11397.32,119108.2
2024-10-08,DC_WA_04,West,Puget Sound Energy,Primary General,113691.9,5820.94,96737.17,11564.31,108301.48
2024-10-09,DC_WA_04,West,Puget Sound Energy,Primary General,120075.42,5962.11,73184.97,10378.76,83563.73
2024-10-10,DC_WA_04,West,Puget Sound Energy,Primary General,120078.2,5585.08,80097.04,9816.48,89913.52
2024-10-11,DC_WA_04,West,Puget Sound Energy,Primary General,119064.37,5589.49,102623.6,11261.37,113884.97
2024-10-12,DC_WA_04,West,Puget Sound Energy,Primary General,114629.89,5353.51,101807.9,7711.81,109519.72
2024-10-13,DC_WA_04,West,Puget Sound Energy,Primary General,119059.18,5920.48,101811.17,7778.8,109589.97
2024-10-14,DC_WA_04,West,Puget Sound Energy,Primary General,123202.48,6497.07,81877.55,11248.72,93126.27
2024-10-15,DC_WA_04,West,Puget Sound Energy,Primary General,114328.35,5287.03,69182.3,8331.56,77513.86
2024-10-16,DC_WA_04,West,Puget Sound Energy,Primary General,116194.49,5698.43,96206.6,12450.14,108656.74
2024-10-17,DC_WA_04,West,Puget Sound Energy,Primary General,123159.46,6373.86,114011.6,8082.36,122093.96
2024-10-18,DC_WA_04,West,Puget Sound Energy,Primary General,116605.16,5965.43,119197.52,8984.21,128181.72
2024-10-19,DC_WA_04,West,Puget Sound Energy,Primary General,116588.55,5614.84,68485.04,12420.6,80905.64
2024-10-20,DC_WA_04,West,Puget Sound Energy,Primary General,121891.09,6323.43,125175.59,12410.82,137586.41
2024-10-21,DC_WA_04,West,Puget Sound Energy,Primary General,125363.05,5814.0,99829.18,12673.2,112502.37
2024-10-22,DC_WA_04,West,Puget Sound Energy,Primary General,121572.01,5702.08,113242.55,11246.55,124489.1
2024-10-23,DC_WA_04,West,Puget Sound Energy,Primary General,124885.35,6180.92,92085.5,7742.57,99828.07
2024-10-24,DC_WA_04,West,Puget Sound Energy,Primary General,124008.02,6408.63,79728.57,10288.6,90017.16
2024-10-25,DC_WA_04,West,Puget Sound Energy,Primary General,119355.82,5936.98,101692.72,12702.77,114395.5
2024-10-26,DC_WA_04,West,Puget Sound Energy,Primary General,118117.38,5930.79,117314.26,7477.16,124791.42
2024-10-27,DC_WA_04,West,Puget Sound Energy,Primary General,118851.57,5920.66,103375.24,9242.4,112617.64
2024-10-28,DC_WA_04,West,Puget Sound Energy,Primary General,122653.65,6352.77,92276.14,9003.66,101279.79
2024-10-29,DC_WA_04,West,Puget Sound Energy,Primary General,116327.25,5967.11,100136.86,7211.11,107347.97
2024-10-30,DC_WA_04,West,Puget Sound Energy,Primary General,125494.69,6683.46,104759.46,10347.27,115106.73
2024-10-31,DC_WA_04,West,Puget Sound Energy,Primary General,116061.75,5968.25,83300.28,11729.55,95029.82
2024-11-01,DC_WA_04,West,Puget Sound Energy,Primary General,120404.57,6360.21,88695.93,12504.74,101200.67
2024-11-02,DC_WA_04,West,Puget Sound Energy,Primary General,122148.97,5794.43,111768.64,7951.16,119719.8
2024-11-03,DC_WA_04,West,Puget Sound Energy,Primary General,125613.46,6552.87,122865.24,7843.09,130708.33
2024-11-04,DC_WA_04,West,Puget Sound Energy,Primary General,121138.77,5897.84,75084.35,10578.3,85662.65
2024-11-05,DC_WA_04,West,Puget Sound Energy,Primary General,125211.94,6346.61,85716.44,8680.88,94397.32
2024-11-06,DC_WA_04,West,Puget Sound Energy,Primary General,118406.38,5483.2,102660.86,10584.34,113245.2
2024-11-07,DC_WA_04,West,Puget Sound Energy,Primary General,116549.77,5389.46,100006.64,10330.8,110337.43
2024-11-08,DC_WA_04,West,Puget Sound Energy,Primary General,120527.98,5875.35,83393.0,10825.5,94218.5
2024-11-09,DC_WA_04,West,Puget Sound Energy,Primary General,117035.28,6081.18,101227.63,10683.27,111910.91
2024-11-10,DC_WA_04,West,Puget Sound Energy,Primary General,126025.94,6485.33,96111.57,8858.88,104970.45
2024-11-11,DC_WA_04,West,Puget Sound Energy,Primary General,118647.7,5566.41,105031.54,11130.32,116161.86
2024-11-12,DC_WA_04,West,Puget Sound Energy,Primary General,129176.4,6596.98,84739.57,8939.66,93679.23
2024-11-13,DC_WA_04,West,Puget Sound Energy,Primary General,127542.76,6460.84,117921.38,11595.45,129516.84
2024-11-14,DC_WA_04,West,Puget Sound Energy,Primary General,126405.22,6672.57,119973.94,7939.6,127913.54
2024-11-15,DC_WA_04,West,Puget Sound Energy,Primary General,128457.29,6193.93,89894.3,11820.94,101715.24
2024-11-16,DC_WA_04,West,Puget Sound Energy,Primary General,130015.82,5995.27,79929.13,11570.06,91499.19
2024-11-17,DC_WA_04,West,Puget Sound Energy,Primary General,127187.28,6015.84,95982.56,9128.12,105110.69
2024-11-18,DC_WA_04,West,Puget Sound Energy,Primary General,129944.86,6185.07,111775.37,8733.85,120509.22
2024-11-19,DC_WA_04,West,Puget Sound Energy,Primary General,125004.32,6679.17,114664.2,8416.63,123080.83
2024-11-20,DC_WA_04,West,Puget Sound Energy,Primary General,121881.79,5745.47,96233.57,11477.79,107711.36
2024-11-21,DC_WA_04,West,Puget Sound Energy,Primary General,128656.88,6228.56,94946.77,10601.14,105547.92
2024-11-22,DC_WA_04,West,Puget Sound Energy,Primary General,131780.18,6360.86,94372.22,9849.36,104221.59
2024-11-23,DC_WA_04,West,Puget Sound Energy,Primary General,126747.0,6075.75,85822.87,13405.33,99228.21
2024-11-24,DC_WA_04,West,Puget Sound Energy,Primary General,131168.39,6124.99,117942.1,12176.12,130118.21
2024-11-25,DC_WA_04,West,Puget Sound Energy,Primary General,122229.77,6588.52,128909.1,10101.58,139010.67
2024-11-26,DC_WA_04,West,Puget Sound Energy,Primary General,128902.55,6231.99,89926.94,8947.79,98874.72
2024-11-27,DC_WA_04,West,Puget Sound Energy,Primary General,121745.76,5725.97,88085.81,7941.84,96027.66
2024-11-28,DC_WA_04,West,Puget Sound Energy,Primary General,130919.63,6154.73,105537.85,8708.25,114246.1
2024-11-29,DC_WA_04,West,Puget Sound Energy,Primary General,123555.19,5763.45,111752.4,8444.06,120196.46
2024-11-30,DC_WA_04,West,Puget Sound Energy,Primary General,131772.31,6428.36,104770.79,12227.29,116998.08
2024-12-01,DC_WA_04,West,Puget Sound Energy,Primary General,130190.8,6707.72,94772.17,11904.22,106676.39
2024-12-02,DC_WA_04,West,Puget Sound Energy,Primary General,122274.62,6068.46,100469.22,12783.65,113252.87
2024-12-03,DC_WA_04,West,Puget Sound Energy,Primary General,132714.1,7179.42,125885.49,9048.55,134934.05
2024-12-04,DC_WA_04,West,Puget Sound Energy,Primary General,130950.86,7071.3,123701.25,14310.32,138011.56
2024-12-05,DC_WA_04,West,Puget Sound Energy,Primary General,125665.68,6595.94,120346.77,8212.44,128559.2
2024-12-06,DC_WA_04,West,Puget Sound Energy,Primary General,134540.28,6595.65,101844.37,12314.71,114159.08
2024-12-07,DC_WA_04,West,Puget Sound Energy,Primary General,128701.35,6231.69,121451.94,12626.44,134078.37
2024-12-08,DC_WA_04,West,Puget Sound Energy,Primary General,135497.4,6407.65,114693.44,14056.12,128749.56
2024-12-09,DC_WA_04,West,Puget Sound Energy,Primary General,126834.89,5884.38,113554.85,9309.66,122864.52
2024-12-10,DC_WA_04,West,Puget Sound Energy,Primary General,132058.21,6846.18,121554.61,9621.45,131176.06
2024-12-11,DC_WA_04,West,Puget Sound Energy,Primary General,124434.89,6092.46,80230.19,11365.59,91595.78
2024-12-12,DC_WA_04,West,Puget Sound Energy,Primary General,135101.15,6456.74,98410.97,12512.27,110923.24
2024-12-13,DC_WA_04,West,Puget Sound Energy,Primary General,132411.3,6187.41,119271.8,8056.65,127328.45
2024-12-14,DC_WA_04,West,Puget Sound Energy,Primary General,128403.03,6762.21,92584.51,14120.16,106704.68
2024-12-15,DC_WA_04,West,Puget Sound Energy,Primary General,128618.25,6605.47,127660.69,13925.81,141586.5
2024-12-16,DC_WA_04,West,Puget Sound Energy,Primary General,132030.79,6926.24,137274.59,8817.98,146092.56
2024-12-17,DC_WA_04,West,Puget Sound Energy,Primary General,138417.87,6533.01,83630.64,10377.35,94007.99
2024-12-18,DC_WA_04,West,Puget Sound Energy,Primary General,129533.37,6817.73,86634.03,10222.23,96856.26
2024-12-19,DC_WA_04,West,Puget Sound Energy,Primary General,130748.4,7061.92,108254.21,11961.41,120215.62
